step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,source_account,destination_account,graph_score,ring_detected,triangle_cycle_detected,hub_flag,mule_flag,burst_cluster_flag,suspicious_connection_count,shared_counterparties,source_out_degree,destination_in_degree,bridge_flag,destination_repeat_rate,source_repeat_rate,prior_risk_hits,client_id,timestamp,predicted_risk,predicted_probability,anomaly_score,confirmed_label,isFraud
13,PAYMENT,7189.1,15043.56,7854.46,5718.94,12908.04,user-6241,merchant-258,0.2,False,False,True,False,False,0,0,1,31,False,0.0,0.0,0,background-stream,2026-03-30T02:45:23.279817,MEDIUM,0.765,0.210617,,0
16,PAYMENT,9837.59,14523.1,4685.51,5901.97,15739.56,user-2551,merchant-993,0.2,False,False,True,False,False,0,0,0,36,False,0.0,0.0,0,background-stream,2026-03-30T02:45:26.495605,MEDIUM,0.765,0.204394,,0
11,CASH_OUT,3111.41,4210.07,1098.66,11325.25,14436.66,user-4577,merchant-812,0.2,False,False,True,False,False,0,0,2,35,False,0.0,0.0,0,background-stream,2026-03-30T02:45:29.405167,MEDIUM,0.765,0.189484,,0
6,TRANSFER,2888.45,15772.25,12883.8,12211.31,15099.76,user-6483,merchant-710,0.2,False,False,True,False,False,0,0,3,28,False,0.0,0.0,0,background-stream,2026-03-30T02:45:32.162588,LOW,0.065,0.22817,,0
14,CASH_OUT,4208.17,11155.69,6947.52,8408.86,12617.03,user-1738,merchant-442,0.2,False,False,True,False,False,0,0,3,21,False,0.0,0.0,0,background-stream,2026-03-30T02:45:34.542632,MEDIUM,0.765,0.157521,,0
14,DEBIT,4200.44,7581.3,3380.86,14303.9,18504.34,user-9690,merchant-292,0.2,False,False,True,False,False,0,0,2,26,False,0.0,0.0,0,background-stream,2026-03-30T02:45:37.159015,MEDIUM,0.782153,0.109975,,0
7,TRANSFER,6085.59,23989.55,17903.96,17601.14,23686.73,user-8481,merchant-810,0.2,False,False,True,False,False,0,0,3,37,False,0.0,0.0,0,background-stream,2026-03-30T02:45:39.888908,LOW,0.065,0.223426,,0
17,TRANSFER,467.67,10658.17,10190.5,14065.92,14533.59,user-6284,merchant-413,0.25,False,False,True,False,False,0,0,2,31,False,0.0,0.0,1,background-stream,2026-03-30T02:45:42.378141,MEDIUM,0.7675,0.162461,,0
20,CASH_OUT,995.09,18285.26,17290.17,14557.56,15552.65,user-3519,merchant-170,0.2,False,False,True,False,False,0,0,2,31,False,0.0,0.0,0,background-stream,2026-03-30T02:45:44.698885,MEDIUM,0.765,0.169987,,0
9,DEBIT,8274.51,17282.51,9008.0,10822.6,19097.11,user-6872,merchant-974,0.2,False,False,True,False,False,0,0,2,34,False,0.0,0.0,0,background-stream,2026-03-30T02:45:47.210200,MEDIUM,0.764999,0.152851,,0
1,DEBIT,4564.32,13341.61,8777.29,11937.1,16501.42,user-1815,merchant-675,0.2,False,False,True,False,False,0,0,3,27,False,0.0,0.0,0,background-stream,2026-03-30T02:45:49.575778,LOW,0.065,0.190891,,0
12,PAYMENT,1687.96,4360.61,2672.65,1473.71,3161.67,user-7165,merchant-674,0.2,False,False,True,False,False,0,0,1,35,False,0.0,0.0,0,background-stream,2026-03-30T02:45:52.265189,MEDIUM,0.765,0.218488,,0
20,CASH_IN,1609.53,8744.24,7134.71,18145.24,19754.77,user-2701,merchant-926,0.2,False,False,True,False,False,0,0,1,22,False,0.0,0.0,0,background-stream,2026-03-30T02:45:54.874470,MEDIUM,0.765,0.161933,,0
19,TRANSFER,2024.7,2273.95,249.25,14508.11,16532.81,user-6907,merchant-140,0.2,False,False,True,False,False,0,0,3,35,False,0.0,0.0,0,background-stream,2026-03-30T02:45:57.157099,MEDIUM,0.765,0.164753,,0
12,PAYMENT,8198.74,24478.93,16280.19,6381.26,14580.0,user-7352,merchant-514,0.2,False,False,True,False,False,0,0,0,35,False,0.0,0.0,0,background-stream,2026-03-30T02:45:59.688693,MEDIUM,0.765,0.218816,,0
11,PAYMENT,1570.65,7676.18,6105.53,4072.03,5642.68,user-3794,merchant-953,0.2,False,False,True,False,False,0,0,1,37,False,0.0,0.0,0,background-stream,2026-03-30T02:46:02.115742,MEDIUM,0.765,0.228003,,0
3,CASH_IN,4443.31,10055.12,5611.81,3707.76,8151.07,user-7746,merchant-584,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T02:46:04.639632,LOW,0.065,0.212139,,0
24,CASH_IN,7093.14,8411.27,1318.13,13076.74,20169.88,user-5168,merchant-318,0.2,False,False,True,False,False,0,0,1,21,False,0.0,0.0,0,background-stream,2026-03-30T02:46:06.947397,MEDIUM,0.765,0.184522,,0
13,CASH_IN,8419.11,10108.84,1689.73,13525.77,21944.88,user-4102,merchant-717,0.2,False,False,True,False,False,0,0,1,23,False,0.0,0.0,0,background-stream,2026-03-30T02:46:09.371123,MEDIUM,0.765,0.150237,,0
5,PAYMENT,4863.81,17139.57,12275.76,18155.53,23019.34,user-8302,merchant-403,0.2,False,False,True,False,False,0,0,4,34,False,0.0,0.0,0,background-stream,2026-03-30T02:46:12.918506,LOW,0.065,0.273909,,0
19,PAYMENT,4460.64,24096.32,19635.68,10945.45,15406.09,user-5232,merchant-922,0.2,False,False,True,False,False,0,0,0,35,False,0.0,0.0,0,background-stream,2026-03-30T02:46:16.434924,MEDIUM,0.765,0.215528,,0
5,TRANSFER,286.95,15724.55,15437.6,14019.43,14306.38,user-2268,merchant-992,0.2,False,False,True,False,False,0,0,4,37,False,0.0,0.0,0,background-stream,2026-03-30T02:46:19.708739,LOW,0.065,0.223509,,0
16,TRANSFER,6127.57,10896.8,4769.23,10573.01,16700.58,user-4092,merchant-113,0.3,False,False,True,False,False,0,0,5,31,False,0.0,0.0,2,background-stream,2026-03-30T02:46:23.167898,MEDIUM,0.77,0.153203,,0
15,CASH_OUT,6129.75,20718.05,14588.3,11995.27,18125.02,user-5348,merchant-670,0.2,False,False,True,False,False,0,0,5,24,False,0.0,0.0,0,background-stream,2026-03-30T02:46:25.791152,MEDIUM,0.765,0.15344,,0
6,CASH_OUT,8618.59,16699.53,8080.94,4870.62,13489.21,user-5598,merchant-849,0.2,False,False,True,False,False,0,0,2,34,False,0.0,0.0,0,background-stream,2026-03-30T02:46:28.296274,LOW,0.065014,0.238627,,0
14,CASH_IN,147.27,15267.86,15120.59,744.86,892.13,user-3748,merchant-270,0.2,False,False,True,False,False,0,0,3,29,False,0.0,0.0,0,background-stream,2026-03-30T02:46:30.618123,MEDIUM,0.766956,0.145435,,0
24,CASH_OUT,1883.35,14591.34,12707.99,16755.03,18638.38,user-3682,merchant-868,0.2,False,False,True,False,False,0,0,3,27,False,0.0,0.0,0,background-stream,2026-03-30T02:46:32.849436,MEDIUM,0.765,0.196725,,0
9,TRANSFER,9431.11,15244.09,5812.98,18807.25,28238.36,user-6364,merchant-827,0.2,False,False,True,False,False,0,0,2,34,False,0.0,0.0,0,background-stream,2026-03-30T02:46:35.092883,MEDIUM,0.765,0.197896,,0
16,DEBIT,2891.98,6358.02,3466.04,18319.2,21211.18,user-3212,merchant-179,0.2,False,False,True,False,False,0,0,3,28,False,0.0,0.0,0,background-stream,2026-03-30T02:46:37.263001,MEDIUM,0.781079,0.112481,,0
1,CASH_OUT,9248.12,11106.52,1858.4,13955.11,23203.23,user-6787,merchant-128,0.2,False,False,True,False,False,0,0,5,30,False,0.0,0.0,0,background-stream,2026-03-30T02:46:39.537306,LOW,0.065011,0.234828,,0
19,TRANSFER,2347.99,16382.55,14034.56,13709.47,16057.46,user-2662,merchant-932,0.2,False,False,True,False,False,0,0,3,33,False,0.0,0.0,0,background-stream,2026-03-30T02:46:41.763417,MEDIUM,0.765,0.160323,,0
14,DEBIT,4665.72,5741.78,1076.06,7298.8,11964.52,user-3785,merchant-848,0.25,False,False,True,False,False,0,0,6,25,False,0.0,0.0,1,background-stream,2026-03-30T02:46:43.981323,MEDIUM,0.784334,0.110719,,0
10,PAYMENT,9851.89,12447.82,2595.93,15508.63,25360.52,user-7773,merchant-270,0.2,False,False,True,False,False,0,0,4,30,False,0.0,0.0,0,background-stream,2026-03-30T02:46:46.184744,MEDIUM,0.765,0.239443,,0
20,CASH_IN,8459.15,26909.82,18450.67,19761.59,28220.74,user-7417,merchant-921,0.2,False,False,True,False,False,0,0,3,36,False,0.0,0.0,0,background-stream,2026-03-30T02:46:48.430861,MEDIUM,0.765,0.161844,,0
20,CASH_OUT,5690.6,18562.61,12872.01,11873.06,17563.66,user-8619,merchant-351,0.2,False,False,True,False,False,0,0,4,31,False,0.0,0.0,0,background-stream,2026-03-30T02:46:50.721307,MEDIUM,0.765,0.169368,,0
3,DEBIT,768.68,10514.03,9745.35,1885.0,2653.68,user-8187,merchant-522,0.25,False,False,True,False,False,0,0,4,35,False,0.0,0.0,1,background-stream,2026-03-30T02:46:52.949618,LOW,0.0675,0.184115,,0
4,PAYMENT,6810.63,10017.7,3207.07,2353.32,9163.95,user-8135,merchant-511,0.25,False,False,True,False,False,0,0,3,23,False,0.0,0.0,1,background-stream,2026-03-30T02:46:55.153983,LOW,0.0675,0.269325,,0
22,CASH_OUT,197.22,3163.12,2965.9,810.58,1007.8,user-3283,merchant-332,0.2,False,False,True,False,False,0,0,0,37,False,0.0,0.0,0,background-stream,2026-03-30T02:46:57.372326,MEDIUM,0.765,0.181887,,0
14,PAYMENT,4666.58,7873.46,3206.88,3226.37,7892.95,user-5329,merchant-855,0.2,False,False,True,False,False,0,0,2,25,False,0.0,0.0,0,background-stream,2026-03-30T02:46:59.594344,MEDIUM,0.765,0.208212,,0
18,DEBIT,2057.03,19594.58,17537.55,15254.12,17311.15,user-5817,merchant-680,0.25,False,False,True,False,False,0,0,8,31,False,0.0,0.0,1,background-stream,2026-03-30T02:47:01.978533,MEDIUM,0.779165,0.12278,,0
1,TRANSFER,5753.26,10146.27,4393.01,491.6,6244.86,user-8538,merchant-802,0.2,False,False,True,False,False,0,0,5,31,False,0.0,0.0,0,background-stream,2026-03-30T02:47:04.189313,LOW,0.065,0.220057,,0
11,CASH_IN,423.84,2259.43,1835.59,9605.6,10029.44,user-7030,merchant-648,0.2,False,False,True,False,False,0,0,3,36,False,0.0,0.0,0,background-stream,2026-03-30T02:47:06.403681,MEDIUM,0.765,0.166754,,0
1,TRANSFER,3171.53,17476.03,14304.5,6595.88,9767.41,user-3897,merchant-842,0.2,False,False,True,False,False,0,0,5,31,False,0.0,0.0,0,background-stream,2026-03-30T02:47:08.566208,LOW,0.065,0.21647,,0
14,CASH_IN,2352.46,10646.06,8293.6,13463.85,15816.31,user-8600,merchant-446,0.2,False,False,True,False,False,0,0,9,39,False,0.0,0.0,0,background-stream,2026-03-30T02:47:10.793316,MEDIUM,0.766956,0.145435,,0
11,DEBIT,7284.52,10259.32,2974.8,14529.44,21813.96,user-7663,merchant-750,0.2,False,False,True,False,False,0,0,5,31,False,0.0,0.0,0,background-stream,2026-03-30T02:47:13.085572,MEDIUM,0.771603,0.134592,,0
1,PAYMENT,9251.76,27674.85,18423.09,11271.16,20522.92,user-1903,merchant-863,0.2,False,False,True,False,False,0,0,1,27,False,0.0,0.0,0,background-stream,2026-03-30T02:47:15.293466,LOW,0.065,0.26863,,0
6,TRANSFER,9198.45,20485.04,11286.59,497.66,9696.11,user-2824,merchant-760,0.2,False,False,True,False,False,0,0,6,25,False,0.0,0.0,0,background-stream,2026-03-30T02:47:17.532864,LOW,0.065,0.2289,,0
17,CASH_OUT,3886.63,17731.31,13844.68,14425.79,18312.42,user-2621,merchant-644,0.2,False,False,True,False,False,0,0,3,45,False,0.0,0.0,0,background-stream,2026-03-30T02:47:19.764531,MEDIUM,0.765,0.168584,,0
4,TRANSFER,6888.18,20654.36,13766.18,13014.71,19902.89,user-5619,merchant-427,0.2,False,False,True,False,False,0,0,3,22,False,0.0,0.0,0,background-stream,2026-03-30T02:47:22.005271,LOW,0.065001,0.218927,,0
3,PAYMENT,4912.45,14309.07,9396.62,3141.06,8053.51,user-2998,merchant-438,0.2,False,False,True,False,False,0,0,3,19,False,0.0,0.0,0,background-stream,2026-03-30T02:47:24.288622,LOW,0.065,0.267274,,0
9,CASH_OUT,6405.05,8867.37,2462.32,9459.82,15864.87,user-6954,merchant-247,0.2,False,False,True,False,False,0,0,1,33,False,0.0,0.0,0,background-stream,2026-03-30T02:47:26.518574,MEDIUM,0.765,0.21075,,0
2,DEBIT,3299.56,18687.99,15388.43,5584.85,8884.41,user-4960,merchant-583,0.2,False,False,True,False,False,0,0,1,12,False,0.0,0.0,0,background-stream,2026-03-30T02:47:28.773791,LOW,0.065,0.189917,,0
13,DEBIT,7659.39,20763.33,13103.94,5834.92,13494.31,user-9842,merchant-774,0.2,False,False,True,False,False,0,0,3,22,False,0.0,0.0,0,background-stream,2026-03-30T02:47:30.986331,MEDIUM,0.779578,0.115984,,0
17,DEBIT,3426.15,10659.15,7233.0,14981.31,18407.46,user-5437,merchant-899,0.2,False,False,True,False,False,0,0,3,29,False,0.0,0.0,0,background-stream,2026-03-30T02:47:33.221272,MEDIUM,0.778002,0.11966,,0
17,PAYMENT,3283.24,18471.83,15188.59,10618.41,13901.65,user-2492,merchant-245,0.25,False,False,True,False,False,0,0,2,33,False,0.0,0.0,1,background-stream,2026-03-30T02:47:35.501796,MEDIUM,0.7675,0.214133,,0
10,PAYMENT,7552.53,27122.03,19569.5,16884.01,24436.54,user-6484,merchant-609,0.2,False,False,True,False,False,0,0,3,41,False,0.0,0.0,0,background-stream,2026-03-30T02:47:37.720423,MEDIUM,0.764999,0.240752,,0
13,TRANSFER,6902.29,6949.87,47.58,4490.19,11392.48,user-7809,merchant-764,0.2,False,False,True,False,False,0,0,4,34,False,0.0,0.0,0,background-stream,2026-03-30T02:47:39.947295,MEDIUM,0.765,0.156237,,0
15,CASH_IN,1511.71,19303.36,17791.65,18859.28,20370.99,user-1535,merchant-545,0.2,False,False,True,False,False,0,0,2,27,False,0.0,0.0,0,background-stream,2026-03-30T02:47:42.169483,MEDIUM,0.767924,0.143176,,0
11,TRANSFER,8167.47,16027.7,7860.23,18920.21,27087.68,user-8523,merchant-245,0.25,False,False,True,False,False,0,0,2,34,False,0.0,0.0,1,background-stream,2026-03-30T02:47:44.400018,MEDIUM,0.7675,0.172012,,0
11,TRANSFER,5404.19,21800.35,16396.16,691.75,6095.94,user-2340,merchant-109,0.2,False,False,True,False,False,0,0,1,30,False,0.0,0.0,0,background-stream,2026-03-30T02:47:46.670349,MEDIUM,0.765,0.170178,,0
22,TRANSFER,1485.43,11229.42,9743.99,1556.89,3042.32,user-1207,merchant-237,0.2,False,False,True,False,False,0,0,5,32,False,0.0,0.0,0,background-stream,2026-03-30T02:47:48.891283,MEDIUM,0.765,0.171495,,0
10,DEBIT,3135.94,22483.37,19347.43,9735.24,12871.18,user-9634,merchant-801,0.25,False,False,True,False,False,0,0,2,43,False,0.0,0.0,1,background-stream,2026-03-30T02:47:51.129016,MEDIUM,0.769731,0.144794,,0
17,CASH_IN,5583.56,17395.75,11812.19,2104.38,7687.94,user-9167,merchant-881,0.2,False,False,True,False,False,0,0,5,33,False,0.0,0.0,0,background-stream,2026-03-30T02:47:53.379093,MEDIUM,0.765,0.154305,,0
20,DEBIT,5827.34,23044.88,17217.54,5376.13,11203.47,user-7806,merchant-478,0.25,False,False,True,False,False,0,0,2,26,False,0.0,0.0,1,background-stream,2026-03-30T02:47:55.595052,MEDIUM,0.776739,0.128441,,0
24,CASH_IN,9670.08,9690.74,20.66,578.17,10248.25,user-4544,merchant-379,0.25,False,False,True,False,False,0,0,6,38,False,0.0,0.0,1,background-stream,2026-03-30T02:47:57.882029,MEDIUM,0.7675,0.184761,,0
9,PAYMENT,567.28,14239.6,13672.32,6330.04,6897.32,user-9343,merchant-460,0.2,False,False,True,False,False,0,0,3,31,False,0.0,0.0,0,background-stream,2026-03-30T02:48:00.109142,MEDIUM,0.765,0.248826,,0
5,TRANSFER,9021.01,28211.22,19190.21,14468.84,23489.85,user-1148,merchant-150,0.2,False,False,True,False,False,0,0,2,19,False,0.0,0.0,0,background-stream,2026-03-30T02:48:02.364176,LOW,0.065,0.221624,,0
20,CASH_IN,3196.96,14117.6,10920.64,6327.72,9524.68,user-9645,merchant-305,0.25,False,False,True,False,False,0,0,3,29,False,0.0,0.0,1,background-stream,2026-03-30T02:48:04.581460,MEDIUM,0.7675,0.162041,,0
8,TRANSFER,1771.16,15241.67,13470.51,16386.23,18157.39,user-8314,merchant-159,0.2,False,False,True,False,False,0,0,4,31,False,0.0,0.0,0,background-stream,2026-03-30T02:48:06.755223,MEDIUM,0.764999,0.202736,,0
15,DEBIT,5897.57,22928.25,17030.68,7401.03,13298.6,user-8380,merchant-749,0.2,False,False,True,False,False,0,0,5,20,False,0.0,0.0,0,background-stream,2026-03-30T02:48:09.030798,MEDIUM,0.781842,0.110701,,0
23,CASH_IN,2656.07,15542.41,12886.34,8963.58,11619.65,user-1429,merchant-808,0.2,False,False,True,False,False,0,0,1,32,False,0.0,0.0,0,background-stream,2026-03-30T02:48:11.242726,MEDIUM,0.765,0.173556,,0
9,DEBIT,8863.49,21375.82,12512.33,6743.98,15607.47,user-8766,merchant-392,0.25,False,False,True,False,False,0,0,2,32,False,0.0,0.0,1,background-stream,2026-03-30T02:48:13.465738,MEDIUM,0.7675,0.153458,,0
21,DEBIT,7072.68,25856.57,18783.89,3715.67,10788.35,user-4355,merchant-144,0.25,False,False,True,False,False,0,0,3,30,False,0.0,0.0,1,background-stream,2026-03-30T02:48:15.690830,MEDIUM,0.776958,0.127932,,0
21,CASH_IN,5340.84,14610.45,9269.61,19861.59,25202.43,user-9083,merchant-379,0.25,False,False,True,False,False,0,0,7,39,False,0.0,0.0,1,background-stream,2026-03-30T02:48:17.908409,MEDIUM,0.7675,0.162305,,0
9,CASH_IN,9377.04,11734.27,2357.23,17702.69,27079.73,user-4304,merchant-888,0.2,False,False,True,False,False,0,0,2,37,False,0.0,0.0,0,background-stream,2026-03-30T02:48:20.186972,MEDIUM,0.765,0.188517,,0
21,DEBIT,626.27,7112.3,6486.03,11293.47,11919.74,user-4382,merchant-742,0.2,False,False,True,False,False,0,0,4,28,False,0.0,0.0,0,background-stream,2026-03-30T02:48:22.403265,MEDIUM,0.774459,0.127929,,0
9,DEBIT,1852.43,14187.21,12334.78,1687.04,3539.47,user-3991,merchant-842,0.2,False,False,True,False,False,0,0,2,32,False,0.0,0.0,0,background-stream,2026-03-30T02:48:24.618760,MEDIUM,0.764999,0.154862,,0
12,DEBIT,6441.76,26382.73,19940.97,19306.92,25748.68,user-8663,merchant-409,0.2,False,False,True,False,False,0,0,3,37,False,0.0,0.0,0,background-stream,2026-03-30T02:48:26.815259,MEDIUM,0.775449,0.125619,,0
19,CASH_IN,2849.73,11630.49,8780.76,6247.73,9097.46,user-4287,merchant-893,0.2,False,False,True,False,False,0,0,4,31,False,0.0,0.0,0,background-stream,2026-03-30T02:48:29.056730,MEDIUM,0.765,0.158849,,0
5,CASH_IN,4541.89,7213.12,2671.23,13541.69,18083.58,user-2716,merchant-295,0.2,False,False,True,False,False,0,0,3,30,False,0.0,0.0,0,background-stream,2026-03-30T02:48:31.357964,LOW,0.065,0.216275,,0
2,TRANSFER,8497.72,13417.85,4920.13,18401.47,26899.19,user-5085,merchant-143,0.3,False,False,True,False,False,0,0,3,33,False,0.0,0.0,2,background-stream,2026-03-30T02:48:33.592707,LOW,0.07,0.214451,,0
17,CASH_OUT,6263.61,10132.08,3868.47,19383.62,25647.23,user-4235,merchant-139,0.3,False,False,True,False,False,0,0,3,22,False,0.0,0.0,2,background-stream,2026-03-30T02:48:35.827850,MEDIUM,0.77,0.171985,,0
4,DEBIT,9559.13,27567.62,18008.49,905.58,10464.71,user-5171,merchant-138,0.25,False,False,True,False,False,0,0,2,31,False,0.0,0.0,1,background-stream,2026-03-30T02:48:37.994931,LOW,0.0675,0.180442,,0
10,CASH_OUT,481.67,14496.3,14014.63,5904.37,6386.04,user-9006,merchant-536,0.2,False,False,True,False,False,0,0,7,28,False,0.0,0.0,0,background-stream,2026-03-30T02:48:40.242109,MEDIUM,0.765,0.192375,,0
17,CASH_IN,9429.64,27520.6,18090.96,19908.2,29337.84,user-7053,merchant-818,0.2,False,False,True,False,False,0,0,2,27,False,0.0,0.0,0,background-stream,2026-03-30T02:48:42.515393,MEDIUM,0.765,0.153995,,0
14,PAYMENT,6212.42,12488.0,6275.58,13657.49,19869.91,user-4449,merchant-431,0.25,False,False,True,False,False,0,0,5,29,False,0.0,0.0,1,background-stream,2026-03-30T02:48:44.732592,MEDIUM,0.7675,0.208139,,0
23,TRANSFER,3357.28,14959.85,11602.57,10970.58,14327.86,user-6128,merchant-812,0.2,False,False,True,False,False,0,0,3,36,False,0.0,0.0,0,background-stream,2026-03-30T02:48:46.931541,MEDIUM,0.765,0.179848,,0
24,DEBIT,3408.37,19949.47,16541.1,19488.83,22897.2,user-9372,merchant-145,0.2,False,False,True,False,False,0,0,2,33,False,0.0,0.0,0,background-stream,2026-03-30T02:48:49.243860,MEDIUM,0.765,0.154796,,0
1,CASH_OUT,3972.89,10615.74,6642.85,10763.39,14736.28,user-5261,merchant-685,0.2,False,False,True,False,False,0,0,5,35,False,0.0,0.0,0,background-stream,2026-03-30T02:48:51.466567,LOW,0.065001,0.23086,,0
6,TRANSFER,8029.85,17521.2,9491.35,267.51,8297.36,user-5072,merchant-275,0.2,False,False,True,False,False,0,0,4,42,False,0.0,0.0,0,background-stream,2026-03-30T02:48:53.732053,LOW,0.065,0.230625,,0
14,CASH_IN,2200.53,17392.49,15191.96,8429.2,10629.73,user-9360,merchant-931,0.2,False,False,True,False,False,0,0,5,28,False,0.0,0.0,0,background-stream,2026-03-30T02:48:55.934047,MEDIUM,0.766908,0.145547,,0
13,CASH_OUT,4367.42,10653.36,6285.94,13467.55,17834.97,user-1014,merchant-700,0.25,False,False,True,False,False,0,0,1,29,False,0.0,0.0,1,background-stream,2026-03-30T02:48:58.142859,MEDIUM,0.7675,0.166066,,0
14,PAYMENT,4153.63,5701.67,1548.04,1318.46,5472.09,user-1437,merchant-869,0.2,False,False,True,False,False,0,0,7,31,False,0.0,0.0,0,background-stream,2026-03-30T02:49:00.375962,MEDIUM,0.765,0.208165,,0
15,CASH_OUT,2244.7,20634.26,18389.56,552.04,2796.74,user-2302,merchant-860,0.2,False,False,True,False,False,0,0,9,29,False,0.0,0.0,0,background-stream,2026-03-30T02:49:02.591600,MEDIUM,0.765,0.153024,,0
13,DEBIT,5128.15,18034.83,12906.68,10048.2,15176.35,user-3335,merchant-170,0.2,False,False,True,False,False,0,0,1,32,False,0.0,0.0,0,background-stream,2026-03-30T02:49:04.946704,MEDIUM,0.779581,0.115977,,0
4,PAYMENT,9491.26,29474.98,19983.72,11117.91,20609.17,user-4326,merchant-374,0.25,False,False,True,False,False,0,0,6,24,False,0.0,0.0,1,background-stream,2026-03-30T02:49:07.125995,LOW,0.0675,0.267994,,0
18,CASH_IN,4140.39,10080.05,5939.66,1675.13,5815.52,user-2220,merchant-520,0.2,False,False,True,False,False,0,0,1,28,False,0.0,0.0,0,background-stream,2026-03-30T02:49:09.337596,MEDIUM,0.765,0.156567,,0
3,TRANSFER,6942.12,19750.06,12807.94,12939.27,19881.39,user-2984,merchant-308,0.25,False,False,True,False,False,0,0,3,32,False,0.0,0.0,1,background-stream,2026-03-30T02:49:11.554745,LOW,0.0675,0.217151,,0
7,CASH_OUT,2554.16,13100.23,10546.07,1907.33,4461.49,user-9709,merchant-841,0.2,False,False,True,False,False,0,0,2,33,False,0.0,0.0,0,background-stream,2026-03-30T02:49:13.780903,LOW,0.065007,0.237496,,0
17,DEBIT,2905.53,12778.36,9872.83,1493.9,4399.43,user-5888,merchant-544,0.2,False,False,True,False,False,0,0,2,36,False,0.0,0.0,0,background-stream,2026-03-30T02:49:16.043137,MEDIUM,0.777801,0.12013,,0
13,PAYMENT,5863.0,9393.43,3530.43,15793.8,21656.8,user-1401,merchant-226,0.2,False,False,True,False,False,0,0,4,32,False,0.0,0.0,0,background-stream,2026-03-30T02:49:18.259136,MEDIUM,0.765,0.211246,,0
22,DEBIT,1202.87,10581.9,9379.03,7060.92,8263.79,user-7919,merchant-948,0.2,False,False,True,False,False,0,0,5,28,False,0.0,0.0,0,background-stream,2026-03-30T02:49:20.484535,MEDIUM,0.772698,0.132037,,0
2,DEBIT,7799.81,22400.46,14600.65,16830.66,24630.47,user-4544,merchant-882,0.2,False,False,True,False,False,0,0,7,38,False,0.0,0.0,0,background-stream,2026-03-30T02:49:22.717338,LOW,0.065,0.187302,,0
13,DEBIT,8835.32,19578.13,10742.81,5756.15,14591.47,user-9295,merchant-822,0.2,False,False,True,False,False,0,0,2,26,False,0.0,0.0,0,background-stream,2026-03-30T02:49:24.938924,MEDIUM,0.779629,0.115866,,0
8,DEBIT,9808.01,26419.34,16611.33,9488.77,19296.78,user-9853,merchant-210,0.3,False,False,True,False,False,0,0,4,27,False,0.0,0.0,2,background-stream,2026-03-30T02:49:27.214643,MEDIUM,0.769999,0.159522,,0
